files,modal
HRR234580_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234580/HRR234580_r2.fastq.gz,WES
HRR234583_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234583/HRR234583_f1.fastq.gz,WES
HRR234583_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234583/HRR234583_r2.fastq.gz,WES
HRR234585_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234585/HRR234585_f1.fastq.gz,WES
HRR234585_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234585/HRR234585_r2.fastq.gz,WES
HRR234586_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234586/HRR234586_f1.fastq.gz,WES
HRR234586_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234586/HRR234586_r2.fastq.gz,WES
HRR234588_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234588/HRR234588_f1.fastq.gz,WES
HRR234588_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234588/HRR234588_r2.fastq.gz,WES
HRR234590_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234590/HRR234590_f1.fastq.gz,WES
HRR234590_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234590/HRR234590_r2.fastq.gz,WES
HRR234592_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234592/HRR234592_f1.fastq.gz,WES
HRR234592_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234592/HRR234592_r2.fastq.gz,WES
HRR234595_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234595/HRR234595_f1.fastq.gz,WES
HRR234595_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234595/HRR234595_r2.fastq.gz,WES
HRR234597_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234597/HRR234597_f1.fastq.gz,WES
HRR234597_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234597/HRR234597_r2.fastq.gz,WES
HRR234598_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234598/HRR234598_f1.fastq.gz,WES
HRR234598_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234598/HRR234598_r2.fastq.gz,WES
HRR234601_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234601/HRR234601_f1.fastq.gz,WES
HRR234601_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234601/HRR234601_r2.fastq.gz,WES
HRR234603_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234603/HRR234603_f1.fastq.gz,WES
HRR234603_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234603/HRR234603_r2.fastq.gz,WES
HRR234605_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234605/HRR234605_f1.fastq.gz,WES
HRR234605_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234605/HRR234605_r2.fastq.gz,WES
HRR234607_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234607/HRR234607_f1.fastq.gz,WES
HRR234607_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234607/HRR234607_r2.fastq.gz,WES
HRR234608_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234608/HRR234608_f1.fastq.gz,WES
HRR234608_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234608/HRR234608_r2.fastq.gz,WES
HRR234610_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234610/HRR234610_f1.fastq.gz,WES
HRR234610_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234610/HRR234610_r2.fastq.gz,WES
HRR234613_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234613/HRR234613_f1.fastq.gz,WES
HRR234613_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234613/HRR234613_r2.fastq.gz,WES
HRR234615_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234615/HRR234615_f1.fastq.gz,WES
HRR234615_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234615/HRR234615_r2.fastq.gz,WES
HRR234617_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234617/HRR234617_f1.fastq.gz,WES
HRR234617_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234617/HRR234617_r2.fastq.gz,WES
HRR234619_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234619/HRR234619_f1.fastq.gz,WES
HRR234619_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234619/HRR234619_r2.fastq.gz,WES
HRR234621_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234621/HRR234621_f1.fastq.gz,WES
HRR234621_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234621/HRR234621_r2.fastq.gz,WES
HRR234623_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234623/HRR234623_f1.fastq.gz,WES
HRR234623_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234623/HRR234623_r2.fastq.gz,WES
HRR234624_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234624/HRR234624_f1.fastq.gz,WES
HRR234624_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234624/HRR234624_r2.fastq.gz,WES
HRR234627_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234627/HRR234627_f1.fastq.gz,WES
HRR234627_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234627/HRR234627_r2.fastq.gz,WES
HRR234628_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234628/HRR234628_f1.fastq.gz,WES
HRR234628_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234628/HRR234628_r2.fastq.gz,WES
HRR234630_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234630/HRR234630_f1.fastq.gz,WES
HRR234630_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234630/HRR234630_r2.fastq.gz,WES
HRR234633_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234633/HRR234633_f1.fastq.gz,WES
HRR234633_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234633/HRR234633_r2.fastq.gz,WES
HRR234635_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234635/HRR234635_f1.fastq.gz,WES
HRR234635_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234635/HRR234635_r2.fastq.gz,WES
HRR234637_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234637/HRR234637_f1.fastq.gz,WES
HRR234637_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234637/HRR234637_r2.fastq.gz,WES
HRR234639_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234639/HRR234639_f1.fastq.gz,WES
HRR234639_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234639/HRR234639_r2.fastq.gz,WES
HRR234641_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234641/HRR234641_f1.fastq.gz,WES
HRR234641_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234641/HRR234641_r2.fastq.gz,WES
HRR234642_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234642/HRR234642_f1.fastq.gz,WES
HRR234642_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234642/HRR234642_r2.fastq.gz,WES
HRR234644_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234644/HRR234644_f1.fastq.gz,WES
HRR234644_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234644/HRR234644_r2.fastq.gz,WES
HRR234646_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234646/HRR234646_f1.fastq.gz,WES
HRR234646_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234646/HRR234646_r2.fastq.gz,WES
HRR234649_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234649/HRR234649_f1.fastq.gz,WES
HRR234649_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234649/HRR234649_r2.fastq.gz,WES
HRR234651_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234651/HRR234651_f1.fastq.gz,WES
HRR234651_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234651/HRR234651_r2.fastq.gz,WES
HRR234652_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234652/HRR234652_f1.fastq.gz,WES
HRR234652_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234652/HRR234652_r2.fastq.gz,WES
HRR234654_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234654/HRR234654_f1.fastq.gz,WES
HRR234654_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234654/HRR234654_r2.fastq.gz,WES
HRR234657_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234657/HRR234657_f1.fastq.gz,WES
HRR234657_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234657/HRR234657_r2.fastq.gz,WES
HRR234658_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234658/HRR234658_f1.fastq.gz,WES
HRR234658_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234658/HRR234658_r2.fastq.gz,WES
HRR234660_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234660/HRR234660_f1.fastq.gz,WES
HRR234660_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234660/HRR234660_r2.fastq.gz,WES
HRR234662_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234662/HRR234662_f1.fastq.gz,WES
HRR234662_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234662/HRR234662_r2.fastq.gz,WES
HRR234664_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234664/HRR234664_f1.fastq.gz,WES
HRR234664_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234664/HRR234664_r2.fastq.gz,WES
HRR234667_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234667/HRR234667_f1.fastq.gz,WES
HRR234667_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234667/HRR234667_r2.fastq.gz,WES
HRR234669_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234669/HRR234669_f1.fastq.gz,WES
HRR234669_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234669/HRR234669_r2.fastq.gz,WES
HRR234670_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234670/HRR234670_f1.fastq.gz,WES
HRR234670_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234670/HRR234670_r2.fastq.gz,WES
HRR234673_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234673/HRR234673_f1.fastq.gz,WES
HRR234673_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234673/HRR234673_r2.fastq.gz,WES
HRR1402616_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402616/HRR1402616_f1.fastq.gz,WES
HRR1402616_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402616/HRR1402616_r2.fastq.gz,WES
HRR1402618_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402618/HRR1402618_f1.fastq.gz,WES
HRR1402618_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402618/HRR1402618_r2.fastq.gz,WES
HRR1402619_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402619/HRR1402619_f1.fastq.gz,WES
HRR1402619_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402619/HRR1402619_r2.fastq.gz,WES
HRR1402620_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402620/HRR1402620_f1.fastq.gz,WES
HRR1402620_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402620/HRR1402620_r2.fastq.gz,WES
HRR1402623_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402623/HRR1402623_f1.fastq.gz,WES
HRR1402623_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402623/HRR1402623_r2.fastq.gz,WES
HRR1402624_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402624/HRR1402624_f1.fastq.gz,WES
HRR1402624_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402624/HRR1402624_r2.fastq.gz,WES
HRR1402625_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402625/HRR1402625_f1.fastq.gz,WES
HRR1402625_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402625/HRR1402625_r2.fastq.gz,WES
HRR1402626_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402626/HRR1402626_f1.fastq.gz,WES
HRR1402626_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402626/HRR1402626_r2.fastq.gz,WES
HRR1402627_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402627/HRR1402627_f1.fastq.gz,WES
HRR1402627_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402627/HRR1402627_r2.fastq.gz,WES
HRR1402628_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402628/HRR1402628_f1.fastq.gz,WES
HRR1402628_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402628/HRR1402628_r2.fastq.gz,WES
HRR1402630_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402630/HRR1402630_f1.fastq.gz,WES
HRR1402630_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402630/HRR1402630_r2.fastq.gz,WES
HRR1402631_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402631/HRR1402631_f1.fastq.gz,WES
HRR1402631_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402631/HRR1402631_r2.fastq.gz,WES
HRR1402632_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402632/HRR1402632_f1.fastq.gz,WES
HRR1402632_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402632/HRR1402632_r2.fastq.gz,WES
HRR1402633_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402633/HRR1402633_f1.fastq.gz,WES
HRR1402633_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402633/HRR1402633_r2.fastq.gz,WES
HRR1402634_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402634/HRR1402634_f1.fastq.gz,WES
HRR1402634_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402634/HRR1402634_r2.fastq.gz,WES
HRR1402635_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402635/HRR1402635_f1.fastq.gz,WES
HRR1402635_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402635/HRR1402635_r2.fastq.gz,WES
HRR1402637_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402637/HRR1402637_f1.fastq.gz,WES
HRR1402637_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402637/HRR1402637_r2.fastq.gz,WES
HRR1402638_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402638/HRR1402638_f1.fastq.gz,WES
HRR1402638_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402638/HRR1402638_r2.fastq.gz,WES
HRR1402639_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402639/HRR1402639_f1.fastq.gz,WES
HRR1402639_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402639/HRR1402639_r2.fastq.gz,WES
HRR1402640_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402640/HRR1402640_f1.fastq.gz,WES
HRR1402640_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402640/HRR1402640_r2.fastq.gz,WES
HRR1402641_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402641/HRR1402641_f1.fastq.gz,WES
HRR1402641_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402641/HRR1402641_r2.fastq.gz,WES
HRR1402642_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402642/HRR1402642_f1.fastq.gz,WES
HRR1402642_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402642/HRR1402642_r2.fastq.gz,WES
HRR1402644_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402644/HRR1402644_f1.fastq.gz,WES
HRR1402644_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402644/HRR1402644_r2.fastq.gz,WES
HRR1402645_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402645/HRR1402645_f1.fastq.gz,WES
HRR1402645_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402645/HRR1402645_r2.fastq.gz,WES
HRR1402646_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402646/HRR1402646_f1.fastq.gz,WES
HRR1402646_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402646/HRR1402646_r2.fastq.gz,WES
HRR1402647_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402647/HRR1402647_f1.fastq.gz,WES
HRR1402647_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402647/HRR1402647_r2.fastq.gz,WES
HRR1402648_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402648/HRR1402648_f1.fastq.gz,WES
HRR1402648_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402648/HRR1402648_r2.fastq.gz,WES
HRR1402649_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402649/HRR1402649_f1.fastq.gz,WES
HRR1402649_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402649/HRR1402649_r2.fastq.gz,WES
HRR1402651_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402651/HRR1402651_f1.fastq.gz,WES
HRR1402651_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402651/HRR1402651_r2.fastq.gz,WES
HRR1402652_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402652/HRR1402652_f1.fastq.gz,WES
HRR1402652_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402652/HRR1402652_r2.fastq.gz,WES
HRR1402653_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402653/HRR1402653_f1.fastq.gz,WES
HRR1402653_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402653/HRR1402653_r2.fastq.gz,WES
HRR1402654_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402654/HRR1402654_f1.fastq.gz,WES
HRR1402654_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402654/HRR1402654_r2.fastq.gz,WES
HRR1402656_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402656/HRR1402656_f1.fastq.gz,WES
HRR1402656_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402656/HRR1402656_r2.fastq.gz,WES
HRR1402657_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402657/HRR1402657_f1.fastq.gz,WES
HRR1402657_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402657/HRR1402657_r2.fastq.gz,WES
HRR1402658_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402658/HRR1402658_f1.fastq.gz,WES
HRR1402658_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402658/HRR1402658_r2.fastq.gz,WES
HRR1402659_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402659/HRR1402659_f1.fastq.gz,WES
HRR1402659_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402659/HRR1402659_r2.fastq.gz,WES
HRR1402660_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402660/HRR1402660_f1.fastq.gz,WES
HRR1402660_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402660/HRR1402660_r2.fastq.gz,WES
HRR1402661_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402661/HRR1402661_f1.fastq.gz,WES
HRR1402661_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402661/HRR1402661_r2.fastq.gz,WES
HRR1402662_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402662/HRR1402662_f1.fastq.gz,WES
HRR1402662_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402662/HRR1402662_r2.fastq.gz,WES
HRR1402663_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402663/HRR1402663_f1.fastq.gz,WES
HRR1402663_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402663/HRR1402663_r2.fastq.gz,WES
HRR1402664_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402664/HRR1402664_f1.fastq.gz,WES
HRR1402664_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402664/HRR1402664_r2.fastq.gz,WES
HRR1402665_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402665/HRR1402665_f1.fastq.gz,WES
HRR1402665_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402665/HRR1402665_r2.fastq.gz,WES
HRR1402666_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402666/HRR1402666_f1.fastq.gz,WES
HRR1402666_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402666/HRR1402666_r2.fastq.gz,WES
HRR1402667_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402667/HRR1402667_f1.fastq.gz,WES
HRR1402667_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402667/HRR1402667_r2.fastq.gz,WES
HRR1402668_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402668/HRR1402668_f1.fastq.gz,WES
HRR1402668_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402668/HRR1402668_r2.fastq.gz,WES
HRR1402669_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402669/HRR1402669_f1.fastq.gz,WES
HRR1402669_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402669/HRR1402669_r2.fastq.gz,WES
HRR1402670_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402670/HRR1402670_f1.fastq.gz,WES
HRR1402670_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402670/HRR1402670_r2.fastq.gz,WES
HRR1402671_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402671/HRR1402671_f1.fastq.gz,WES
HRR1402671_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402671/HRR1402671_r2.fastq.gz,WES
HRR1402673_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402673/HRR1402673_f1.fastq.gz,WES
HRR1402673_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402673/HRR1402673_r2.fastq.gz,WES
HRR1402674_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402674/HRR1402674_f1.fastq.gz,WES
HRR1402674_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402674/HRR1402674_r2.fastq.gz,WES
HRR1402675_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402675/HRR1402675_f1.fastq.gz,WES
HRR1402675_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402675/HRR1402675_r2.fastq.gz,WES
HRR1402676_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402676/HRR1402676_f1.fastq.gz,WES
HRR1402676_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402676/HRR1402676_r2.fastq.gz,WES
HRR1402677_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402677/HRR1402677_f1.fastq.gz,WES
HRR1402677_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402677/HRR1402677_r2.fastq.gz,WES
HRR1402679_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402679/HRR1402679_f1.fastq.gz,WES
HRR1402679_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402679/HRR1402679_r2.fastq.gz,WES
HRR1402680_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402680/HRR1402680_f1.fastq.gz,WES
HRR1402680_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402680/HRR1402680_r2.fastq.gz,WES
HRR1402681_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402681/HRR1402681_f1.fastq.gz,WES
HRR1402681_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402681/HRR1402681_r2.fastq.gz,WES
HRR1402682_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402682/HRR1402682_f1.fastq.gz,WES
HRR1402682_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR1402682/HRR1402682_r2.fastq.gz,WES
