study_accession,t2_id,files,file_type,format,size,data_level,size_bytes,file_path,strategy,run_accession,semantic_format,sample_accession,individual_accession
HRA001749,HRI179989.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179989.svaba.somatic.indel.vcf,HRI179989.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,23.71 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179989.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI179990.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179990.svaba.somatic.indel.vcf,HRI179990.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,19.71 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179990.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI179991.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179991.svaba.somatic.indel.vcf,HRI179991.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,20.38 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179991.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI179992.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179992.svaba.somatic.indel.vcf,HRI179992.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,18.31 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179992.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI179993.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179993.svaba.somatic.indel.vcf,HRI179993.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,22.07 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179993.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI179994.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179994.svaba.somatic.indel.vcf,HRI179994.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,19.47 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179994.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI179995.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179995.svaba.somatic.indel.vcf,HRI179995.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,21.60 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179995.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI179996.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179996.svaba.somatic.indel.vcf,HRI179996.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,20.26 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179996.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI179997.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179997.svaba.somatic.indel.vcf,HRI179997.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,21.75 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179997.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI179998.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179998.svaba.somatic.indel.vcf,HRI179998.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,26.95 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179998.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI179999.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179999.svaba.somatic.indel.vcf,HRI179999.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,29.95 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI179999.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180000.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180000.svaba.somatic.indel.vcf,HRI180000.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,26.40 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180000.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180001.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180001.svaba.somatic.indel.vcf,HRI180001.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,22.19 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180001.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180002.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180002.svaba.somatic.indel.vcf,HRI180002.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,25.04 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180002.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180003.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180003.svaba.somatic.indel.vcf,HRI180003.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,28.44 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180003.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180004.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180004.svaba.somatic.indel.vcf,HRI180004.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,26.35 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180004.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180005.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180005.svaba.somatic.indel.vcf,HRI180005.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,28.70 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180005.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180006.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180006.svaba.somatic.indel.vcf,HRI180006.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,28.09 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180006.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180007.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180007.svaba.somatic.indel.vcf,HRI180007.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,36.38 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180007.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180008.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180008.svaba.somatic.indel.vcf,HRI180008.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,31.05 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180008.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180009.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180009.svaba.somatic.indel.vcf,HRI180009.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,22.93 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180009.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180010.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180010.svaba.somatic.indel.vcf,HRI180010.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,21.10 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180010.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180011.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180011.svaba.somatic.indel.vcf,HRI180011.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,18.08 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180011.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180012.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180012.svaba.somatic.indel.vcf,HRI180012.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,18.67 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180012.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180013.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180013.svaba.somatic.indel.vcf,HRI180013.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,24.71 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180013.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180014.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180014.svaba.somatic.indel.vcf,HRI180014.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,659.31 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180014.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180015.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180015.svaba.somatic.indel.vcf,HRI180015.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,23.13 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180015.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180016.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180016.svaba.somatic.indel.vcf,HRI180016.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,24.23 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180016.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180017.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180017.svaba.somatic.indel.vcf,HRI180017.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,25.94 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180017.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180018.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180018.svaba.somatic.indel.vcf,HRI180018.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,25.10 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180018.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180019.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180019.svaba.somatic.indel.vcf,HRI180019.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,24.85 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180019.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180020.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180020.svaba.somatic.indel.vcf,HRI180020.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,20.96 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180020.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180021.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180021.svaba.somatic.indel.vcf,HRI180021.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,26.56 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180021.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180022.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180022.svaba.somatic.indel.vcf,HRI180022.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,22.79 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180022.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180023.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180023.svaba.somatic.indel.vcf,HRI180023.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,23.47 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180023.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180024.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180024.svaba.somatic.indel.vcf,HRI180024.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,26.67 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180024.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180025.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180025.svaba.somatic.indel.vcf,HRI180025.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,39.02 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180025.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180026.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180026.svaba.somatic.indel.vcf,HRI180026.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,23.05 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180026.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180027.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180027.svaba.somatic.indel.vcf,HRI180027.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,18.99 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180027.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180028.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180028.svaba.somatic.indel.vcf,HRI180028.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,26.17 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180028.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180029.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180029.svaba.somatic.indel.vcf,HRI180029.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,28.59 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180029.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180030.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180030.svaba.somatic.indel.vcf,HRI180030.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,19.98 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180030.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180031.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180031.svaba.somatic.indel.vcf,HRI180031.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,19.24 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180031.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180032.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180032.svaba.somatic.indel.vcf,HRI180032.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,26.40 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180032.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180033.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180033.svaba.somatic.indel.vcf,HRI180033.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,36.91 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180033.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180034.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180034.svaba.somatic.indel.vcf,HRI180034.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,49.47 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180034.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180035.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180035.svaba.somatic.indel.vcf,HRI180035.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,23.57 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180035.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180036.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180036.svaba.somatic.indel.vcf,HRI180036.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,33.77 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180036.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180037.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180037.svaba.somatic.indel.vcf,HRI180037.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,23.16 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180037.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180038.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180038.svaba.somatic.indel.vcf,HRI180038.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,27.71 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180038.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180039.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180039.svaba.somatic.indel.vcf,HRI180039.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,17.61 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180039.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180040.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180040.svaba.somatic.indel.vcf,HRI180040.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,18.82 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180040.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180041.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180041.svaba.somatic.indel.vcf,HRI180041.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,20.24 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180041.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180042.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180042.svaba.somatic.indel.vcf,HRI180042.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,16.92 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180042.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180043.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180043.svaba.somatic.indel.vcf,HRI180043.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,23.33 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180043.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180044.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180044.svaba.somatic.indel.vcf,HRI180044.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,20.63 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180044.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180045.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180045.svaba.somatic.indel.vcf,HRI180045.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,38.71 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180045.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
HRA001749,HRI180046.svaba.somatic.indel.vcf::/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180046.svaba.somatic.indel.vcf,HRI180046.svaba.somatic.indel.vcf,SomaticIndel-VCF-files,svaba.somatic.indel.vcf,18.22 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA001749/SomaticIndel-VCF-files/HRI180046.svaba.somatic.indel.vcf,WES,,DNA_VARIANT_VCF_GENERAL,,
